timestamp_unix_s,timestamp_utc,relative_to_test_start_s,scope,gpu_uuid,gpu,gpu_i_id,gpu_i_profile,model_name,active_requests,sm_partition_pct,sm_configured_pct,sm_physical_pct,dram_partition_pct,dram_configured_pct,dram_physical_pct,fb_used_mib,fb_free_mib,fb_util_partition_pct,fb_util_configured_pct,fb_util_physical_pct,configured_compute_pct,configured_memory_pct,physical_memory_mib,power_w
1789664486.17,2026-09-17T17:01:26.170000Z,-6.65,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664491.17,2026-09-17T17:01:31.170000Z,-1.65,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664496.17,2026-09-17T17:01:36.170000Z,3.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,497,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.86
1789664501.17,2026-09-17T17:01:41.170000Z,8.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,443,,7.604,7.604,,1.4432,1.4432,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.86
1789664506.17,2026-09-17T17:01:46.170000Z,13.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,376,,68.6496,68.6496,,12.9865,12.9865,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,153.711
1789664511.17,2026-09-17T17:01:51.170000Z,18.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,309,,69.0543,69.0543,,13.0654,13.0654,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,155.19
1789664516.17,2026-09-17T17:01:56.170000Z,23.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,242,,68.8741,68.8741,,13.0329,13.0329,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,158.155
1789664521.17,2026-09-17T17:02:01.170000Z,28.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,175,,69.1654,69.1654,,13.0888,13.0888,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,157.875
1789664526.17,2026-09-17T17:02:06.170000Z,33.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,108,,69.1174,69.1174,,13.0785,13.0785,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,156.669
1789664531.17,2026-09-17T17:02:11.170000Z,38.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,41,,69.1413,69.1413,,13.0823,13.0823,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,148.449
1789664536.17,2026-09-17T17:02:16.170000Z,43.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,69.0909,69.0909,,13.0685,13.0685,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,151.08
1789664541.17,2026-09-17T17:02:21.170000Z,48.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,24.4961,24.4961,,4.6461,4.6461,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,98.639
1789664546.17,2026-09-17T17:02:26.170000Z,53.35,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,98.468
1789664476.17,2026-09-17T17:01:16.170000Z,-16.65,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664481.17,2026-09-17T17:01:21.170000Z,-11.65,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664486.17,2026-09-17T17:01:26.170000Z,-6.65,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664491.17,2026-09-17T17:01:31.170000Z,-1.65,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664496.17,2026-09-17T17:01:36.170000Z,3.35,system,all,,,,,497,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.86
1789664501.17,2026-09-17T17:01:41.170000Z,8.35,system,all,,,,,443,,7.604,7.604,,1.4432,1.4432,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.86
1789664506.17,2026-09-17T17:01:46.170000Z,13.35,system,all,,,,,376,,68.6496,68.6496,,12.9865,12.9865,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,153.711
1789664511.17,2026-09-17T17:01:51.170000Z,18.35,system,all,,,,,309,,69.0543,69.0543,,13.0654,13.0654,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,155.19
1789664516.17,2026-09-17T17:01:56.170000Z,23.35,system,all,,,,,242,,68.8741,68.8741,,13.0329,13.0329,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,158.155
1789664521.17,2026-09-17T17:02:01.170000Z,28.35,system,all,,,,,175,,69.1654,69.1654,,13.0888,13.0888,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,157.875
1789664526.17,2026-09-17T17:02:06.170000Z,33.35,system,all,,,,,108,,69.1174,69.1174,,13.0785,13.0785,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,156.669
1789664531.17,2026-09-17T17:02:11.170000Z,38.35,system,all,,,,,41,,69.1413,69.1413,,13.0823,13.0823,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,148.449
1789664536.17,2026-09-17T17:02:16.170000Z,43.35,system,all,,,,,0,,69.0909,69.0909,,13.0685,13.0685,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,151.08
1789664541.17,2026-09-17T17:02:21.170000Z,48.35,system,all,,,,,0,,24.4961,24.4961,,4.6461,4.6461,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,98.639
1789664546.17,2026-09-17T17:02:26.170000Z,53.35,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,98.468
